"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x07373c968c9c6c98ee3eae5955e4dcdc9b799d8377679a8ff92ec9007ddc2aa1","45417019","1690103863","2023-07-23 09:17:43","0xdb2b061cb8b629fa6314f3b99f2ab0b36b1c29ce","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.15","$0.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x37bc9b309c488ec74c251d97d096dfcdaf4dafd8ca7b50c2f7ef51cfddac2b4c","45417605","1690105111","2023-07-23 09:38:31","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.15","$0.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7be351145cd2a68ad4d415a6bd7d8b5456cc6ad7225d12db870ee64e7857f98d","45417729","1690105375","2023-07-23 09:42:55","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.15","$0.15","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x917f59d9a43f3640ed1f92c219f9d0fb8f05392de36ee0d505b94035b038d1ca","45417789","1690105501","2023-07-23 09:45:01","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xec484a0673d3612711a6e016dc0125f9bd13e72b719be14afd85dc9777d84bc1","45417814","1690105555","2023-07-23 09:45:55","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xc0c4812201f3f3b77970a02dd2a49d875cc867694b8d7c628898eadbb811961f","45419086","1690108307","2023-07-23 10:31:47","0x11d77ab36ccedc770123ed60f3edbf3c253bcb13","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xbfbd38c1446ac048c9e9e72a0a57799ce7683d103e520f6bedf5b4a624b67349","45419235","1690108625","2023-07-23 10:37:05","0x5e5151e3e696935ab7787f272e9f8d79caf56e57","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xbf1093d41118adf809d3027bbeb87a9657efd3e7cd53d5020550274de8ea6d40","45419431","1690109042","2023-07-23 10:44:02","0x11d77ab36ccedc770123ed60f3edbf3c253bcb13","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3ce6fd3c718f2a69c8e38c102247d9bc04b8edc1843f1bcff286c748cf67c090","45419473","1690109132","2023-07-23 10:45:32","0x11d77ab36ccedc770123ed60f3edbf3c253bcb13","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0x4669665a259fa9da9d282d7310232b35719ac09b4d07c657359e2d14a670ac4e","45421661","1690113956","2023-07-23 12:05:56","0x83b94fda2907016cc6590126a17277d3cbbcb570","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x9d5af4f6f680db85b5f48437ae8a4c3ffaaafed5eaa8d663756d09b753734a07","45421769","1690114186","2023-07-23 12:09:46","0x83b94fda2907016cc6590126a17277d3cbbcb570","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x78e9e9d03f787f65999dcd051ce30ad9ba2e79ea92e2389e594315bb74757cc7","45426188","1690123974","2023-07-23 14:52:54","0x439683ad0c0541198963dea10874619287210136","0x8d58a40977e1f40ffaf383511046bc72047c8de9","144.9","$144.90","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xaf46c0a5388f2e0cf0c560edd101083585e96fc2de986b4fe177676d915de7d8","45426193","1690123986","2023-07-23 14:53:06","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x0d3f9673dca7078d73ebf7ac4675717375326da62499be63916a7058b7620568","45429435","1690131074","2023-07-23 16:51:14","0x8002c080ef6f2b07af7d77c801ec3329799225ae","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xad51850b994306202fa89348a253cfc5583d109278ede27a562b3c854b063c49","45429454","1690131114","2023-07-23 16:51:54","0x8002c080ef6f2b07af7d77c801ec3329799225ae","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x115005cfe3337a4e48f0628096505facd5cc53a695353caaceb8eefc3296f951","45436400","1690146079","2023-07-23 21:01:19","0x2aa2263c9e6e4602668ff832a1a5cbf66d499bea","0x8d58a40977e1f40ffaf383511046bc72047c8de9","19.59","$19.59","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x28ca84da5c79eca4c86e107dad0fe0fed8ee3175e69859b4e517405e087e967f","45451940","1690179798","2023-07-24 06:23:18","0xa708cb36f1960bf16cc39de6fb060aa93496d857","0x8d58a40977e1f40ffaf383511046bc72047c8de9","330","$330.08","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xfd28a779b6d10ea2d6fc188ab15fffed56d85eba35f085f480f939c3f76affb7","45452027","1690179982","2023-07-24 06:26:22","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x34f682b68424525f6aa41b7c2a7fa2dcc92be86b8e18c997bf9340f1f403ea1c","45452416","1690180847","2023-07-24 06:40:47","0x11d77ab36ccedc770123ed60f3edbf3c253bcb13","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xdf7a6cb9a6f25e69988747aba1705bdc1fac643f00e2a8b5b07ce442ccbab453","45452428","1690180871","2023-07-24 06:41:11","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.15","$0.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x23d8e8a79142a1d08ada426849b74ccd530e5e0d6a865765b6928d5f1d99a118","45452538","1690181105","2023-07-24 06:45:05","0x11d77ab36ccedc770123ed60f3edbf3c253bcb13","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xcfb1467251061a219a9ff278411b8c8ed1e27031b49cce254a6bcd985f0f0b18","45454052","1690184491","2023-07-24 07:41:31","0x86452044f924abffa9e1f2153c23c927612aa73b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.04","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xc99bf1c4ff036523655af0c6dd66ae2e3a485139179b9fd08d13c300c38bfedc","45455881","1690188548","2023-07-24 08:49:08","0x76e40a633541eaa3851e6affd599298f02490617","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3,846","$3,846.89","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xc59e5f8802f11a182d9afd499ca33592bf28c055070351a07e6e3e61f0dccc64","45465589","1690209911","2023-07-24 14:45:11","0xbcd4ba21f3cf488b13bfeec6ab89430bb0260fca","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$105.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf89759a8685781f861d53189b5fbc3c96fc8aec16514b7dfd30d099b800c7b24","45465864","1690210527","2023-07-24 14:55:27","0x5b7581216335937a447f4655f9277dd9726ebe7c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,500","$1,500.14","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3415e7d1e73397e67f0d41b3a77c033b3cd9a3e247ebd8434ec5bb8e462117ce","45473396","1690226802","2023-07-24 19:26:42","0xcdd3d282368debc872177bd9b6cc2580fea33934","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30","$30.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x38f8e8de6eb279130fcd3d6e590d3536503ba7ea1c50ce5032a7434091f6019b","45485284","1690253139","2023-07-25 02:45:39","0x0000000000000000000000000000000000000000","0x8d58a40977e1f40ffaf383511046bc72047c8de9","5,000,000","N/A","0xe3d398dd7a43b74d7ba3433deb8be5f6a1e53daf","Wpepe","visit https://www.wpepe.xyz to claim rewards",""
"0x0d68b8cc576ec57fa7aed6247467f2ffaddaea0bcf2edaad7d17f7f4f42050e7","45491202","1690266273","2023-07-25 06:24:33","0x2a7be9554bc84475b2fd13e84ea6ffb9c26fb39f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","799.98","$799.83","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x17620fc0ad985131621b3d1df23f8a27a47fa637d9112525b24f9ebf51c184ba","45494317","1690273029","2023-07-25 08:17:09","0x3ec692db8f6a95154f01730fefb5c5f05d2a421d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","102","$101.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3441d78fe0cc1c8c4f18c3e8dccfa56564d7c2756b041f970169f37754d5fcaf","45495831","1690276327","2023-07-25 09:12:07","0xc71a1f18fafc9cfae97d0064159a7292c2eb1c3f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","292.02","$292.08","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa2829cd0607aec1e9fc55b2b7c35a27f7ac6ac80a18a6429f8d7ff52568a1bf1","45535878","1690365625","2023-07-26 10:00:25","0x925f99857973f1783b48b5cfdd62f665adb6821e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","9.9","$9.90","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x292d8d12eae6542b89b0b8d60f5f78347da5b25f0b4ad7782f2ad06071cead71","45568575","1690437613","2023-07-27 06:00:13","0xc22f8d8ca5b96960e18f50be04c37ac4175be9c7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300","$300.29","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x0406796aa15534853b4180b0c13cff63f3bc2c0d037f30af43a007f22cefc9c3","45576662","1690455072","2023-07-27 10:51:12","0x6cb72f14f8628f0b7ae71fe103fa98bb9026499b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$100.09","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb2e8608c0fd4a566adfa8f1b8b0dd422146921a64516380cf7967cee0d2af9d4","45582440","1690467499","2023-07-27 14:18:19","0xb25b9fa0bcef974668750f86bdcb92f66f5a94d6","0x8d58a40977e1f40ffaf383511046bc72047c8de9","150","$150.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc727df85d0e67e8a98e0294c08da867df7626ea441eda72814e19c73a66ed483","45582467","1690467557","2023-07-27 14:19:17","0xb25b9fa0bcef974668750f86bdcb92f66f5a94d6","0x8d58a40977e1f40ffaf383511046bc72047c8de9","150","$150.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xfbc6f4a01b3f027b6a5862066da712428287820fc6c22e33662d3a87dfcf6ee9","45589093","1690481904","2023-07-27 18:18:24","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$120.05","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x595b042d1a4ac046db5daac92f0fbd0ab85e4b084967be061977863652867c57","45589168","1690482064","2023-07-27 18:21:04","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","104.97","$105.07","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x6fd15cbc3fa72e1aecf7d1f74edbad2dfc0754c6b742c8270e6bb453498d5787","45589409","1690482576","2023-07-27 18:29:36","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2.97","$2.97","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x1086825202c4354bf35da076a04451156abd42f30f418d1f1c1070d2d1045f51","45589498","1690482764","2023-07-27 18:32:44","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.06","$0.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x5345a4212172849e9d8376a15a525d67f096a0ba67acf00cbd421ceb341a95b6","45589550","1690482874","2023-07-27 18:34:34","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","14.97","$14.98","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x4f7dab1eae38d45c37966191720d21e09aa4dc79e539db009d8cbcf9c3106652","45589655","1690483098","2023-07-27 18:38:18","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.03","$0.03","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x43d927f380ee8a189813f7c536551139e3be1baab89a7c3d1785825fbf1d90bc","45589743","1690483284","2023-07-27 18:41:24","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","27.3","$27.31","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x204dff708cb9788611e83f9991015612c8840f01fdc75565fd14284eec7e950d","45594213","1690492859","2023-07-27 21:20:59","0x4986ed0d0f1867ea32d473e8792fe84ab54edc04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.14","$100.24","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x440f96a599a19512a6ae3b101c2d036bc4b1b0bdaa15a98fe4b69cad320aea9c","45600104","1690505456","2023-07-28 00:50:56","0x4ddb1cc9802a03970339ddc65eda40e219fafce5","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$99.92","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd4469950251efff6eeb19e113e50dcf7b751454276b9777e6f20478fb5d0bc1d","45605278","1690516664","2023-07-28 03:57:44","0x6bf512fbcfde2e3f57d6d15e56920229565ab1c9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300","$299.78","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8ad1bd3e3e88aa5fb489b32d70ea7918cd8d13441b24ed5a373451d0845ba904","45620249","1690548619","2023-07-28 12:50:19","0xaddc15330c5ae3c177040c71c6cc33c62685ad8a","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300","$299.78","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc2dc38cbbb3e4f229b5d426882a0cc1ae141c6fafedfffd9f0d0656a7f074755","45622503","1690553453","2023-07-28 14:10:53","0x392f72c74b6c073cb3c5a452d9b3aa2cb638d6b5","0x8d58a40977e1f40ffaf383511046bc72047c8de9","480","$479.95","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xc2c500641b4c9509786b29364a13b98bc2a3acc719d4f468812a36ef5484e6e9","45622518","1690553485","2023-07-28 14:11:25","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,000","N/A","0x4eb5d71be160f2489006ea5f75d5cf2d14b1acc6","USD","usd-rewards.xyz",""
"0xc894125b14213ee0027acf997ea55c63b927c7da4f7dc1cc4a9831dcc7648e36","45639214","1690589281","2023-07-29 00:08:01","0x0a6a56813f0127416907ed20773709c32afcc65d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30","$29.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xbbec53f9d2dc8ee651921b2e7370342faf716f7506b171b90a2981d31c69a78a","45643310","1690598052","2023-07-29 02:34:12","0x33dab7714efe55a61471ed639e2bfdb4bbc74e1e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","6","$6.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb3bd7b96f37205bc384fc2245b00222b1910c22c235f7ae81e337056bebbabad","45648005","1690608097","2023-07-29 05:21:37","0xe81f4d294d2fa52316b6092e1b22815733001116","0x8d58a40977e1f40ffaf383511046bc72047c8de9","108","$108.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x715a4c90058e3e8819eaac1e50967410cc670e219c47e885e1558f6700b0646e","45648370","1690608897","2023-07-29 05:34:57","0xebcf7f13692d76a26a385b502fb5e204597337aa","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$99.99","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x0dbb5db56677d0b131780a086f1b687a832c4a0278d06c1b8d7cce47ce50a3a2","45648506","1690609185","2023-07-29 05:39:45","0x9baae8f364bb362b0e78ca22cb727c3a353caa38","0x8d58a40977e1f40ffaf383511046bc72047c8de9","108","$107.96","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x49ed5f15b4e2895584a3b418a2dd8c13a884174ac5578a0c6a993a93b45843bd","45667076","1690649225","2023-07-29 16:47:05","0x204cff7718eb850a0ec38dcabc569645bf897983","0x8d58a40977e1f40ffaf383511046bc72047c8de9","36","$35.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb6df43ae8d5a0751692893a8c4bfff1451e5fc2b01fecfce13e0765e18c4ee56","45670873","1690657504","2023-07-29 19:05:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","10,206.12","$10,202.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb1800feecbea6760c7a516748f3c1042286f40c2f4f64fc1bfdff0139f8ddbab","45670948","1690657664","2023-07-29 19:07:44","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","11,483","$11,483.44","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xe79e2719b2e1793f15b6833495eaedcdad2e74e6b3efd04e726be8a8af85e9aa","45670979","1690657734","2023-07-29 19:08:54","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","483.63","$483.60","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xf5eda5693fccb8e06e9e537aac6e50ff5c3d5fb922ed252ad30cc8352fe7acbc","45680225","1690677637","2023-07-30 00:40:37","0x3ebdb7e43c0c3e96978b630fe3b7a5e678c941f7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","22.5","$22.49","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7670319181e2d70b71a38e7c77e251546d160e62d17afc7e920f5f6799ccb12a","45682129","1690681898","2023-07-30 01:51:38","0xc0948fc7034067f202693473a9fda3bce8ca43c7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","60","$59.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x149604f7a443fe6e182b57b526f4a27572d0ea4e05f135b29f3d039dd5e80210","45682484","1690682667","2023-07-30 02:04:27","0xc0948fc7034067f202693473a9fda3bce8ca43c7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","126","$125.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4563151740f3afc7680a211ce5e6dd67ed4f34481640c25147f9df36b47e1df7","45682502","1690682705","2023-07-30 02:05:05","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xc5e5f9ea9f29ea70285ea7b0c5e58aa994686b3406cee8429755fe9ba6044d97","45683693","1690685246","2023-07-30 02:47:26","0x5b7581216335937a447f4655f9277dd9726ebe7c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","6","$6.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf60c11d011f875e7ea3b25d7ada190a364576804f7528ed7863b8ca3d8ffe4a3","45684734","1690687507","2023-07-30 03:25:07","0x5b7581216335937a447f4655f9277dd9726ebe7c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3","$3.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x37dd2e9ee98dbace6ec91d269197595972f1a90cdb5ff5efaa92be7ff359b6f7","45687152","1690692714","2023-07-30 04:51:54","0xbcd4ba21f3cf488b13bfeec6ab89430bb0260fca","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3","$3.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x51972975ed1a914b6143783cf81874e872368a6682de1c51423e57680b394c79","45687598","1690693690","2023-07-30 05:08:10","0xbcd4ba21f3cf488b13bfeec6ab89430bb0260fca","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3","$3.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x925a125158986f6cc32e4457a8b9355eeac80a37c87d29983d4ba242259a6684","45690512","1690700030","2023-07-30 06:53:50","0x654f0fb2ee8f74152209923bf443dd0cc9ff84f5","0x8d58a40977e1f40ffaf383511046bc72047c8de9","109.8","$109.77","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x60d703f54f716895716488554ab66144fca51b7f5a35f7ded65e86f8f5d92814","45702897","1690726571","2023-07-30 14:16:11","0x7de79297b5d86b231a09817d72b72ebd37f59544","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb20c2cf04eec61d0f135ad8e07ab30c7141e6824800599d14c7a878a9df41278","45702922","1690726623","2023-07-30 14:17:03","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0x82e16d0e548752acc1ebd73c697cdbea49ee478338be0ec11955eae5ee107c26","45707024","1690735352","2023-07-30 16:42:32","0xfb53f1e6ed658b8c59cf3e71180d91c9f7c69163","0x8d58a40977e1f40ffaf383511046bc72047c8de9","15","$15.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x21bf95c7029bc59cb8b7b05feffb88ce97c6a67e737a795579a5b69578996fba","45707876","1690737168","2023-07-30 17:12:48","0x7d637b4717604c76e84979dad5b0f84cb4852c9a","0x8d58a40977e1f40ffaf383511046bc72047c8de9","195","$194.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc33486cb0cd5f7bec9e2636bd21a2f33b34ef405960fb5e9de06e6d8188ec676","45726080","1690776757","2023-07-31 04:12:37","0xe17bc3ef2de12ba0c01da5ecdfb14e29661a4e81","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.5","$199.16","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xcd32b1ea079f257ff45edb7e1db3e5323e3df42250e17ef9ad1a365285458a5d","45726093","1690776783","2023-07-31 04:13:03","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xbaac0243f3664a432a48c6f2b4ecba388fa2fa2521587036ee16cda10ee938ca","45726153","1690776922","2023-07-31 04:15:22","0xe17bc3ef2de12ba0c01da5ecdfb14e29661a4e81","0x8d58a40977e1f40ffaf383511046bc72047c8de9","600","$598.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xdc7d5a495fdd5fe63a908b77e873b4ce1202f42f49e84bfaca5c2ad34247cd92","45726500","1690777695","2023-07-31 04:28:15","0x4c308cfbab405fd75be5c6253db74f3ad62914ac","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x7e8fc6f396d801fa7bbb520b6cbaae6599fc819ff74ba72b25062c125f72d7fc","45742091","1690811394","2023-07-31 13:49:54","0x4473c00e506d7dd1cd93f6885176563bacbfdffc","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$99.82","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x46f082c3ea60f56175c54f9894d659bef2a150117e87426adcf6eb1590536de4","45749508","1690827329","2023-07-31 18:15:29","0x95ce6c1f56f966cc24e80fef0e1444f65e84d633","0x8d58a40977e1f40ffaf383511046bc72047c8de9","26.79","$26.78","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
